"",".imp","H0_g1","H1_g1","H0_g2","H1_g2","p01","p11","beta1","beta2","tau2","bias_b0CC","bias_b1CC","omv_bias_b0","omv_bias_b1"
"486",486,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0727272727272727,0.526315789473684,0.274310360933672,-0.0566190359083426,0.0655638657165938,0.0697055681002824,0.04404101319627,-0.00411774806606128,-0.0256817445172769
"487",487,0.254901960784314,0.304347826086957,0.431034482758621,0.5,0.0588235294117647,0.565217391304348,0.306223550591956,-0.139229900049702,0.0623849508654259,0.0561606936174051,0.086050837666079,-0.00818999412057069,-0.0705051667770868
"488",488,0.296296296296296,0.2,0.431034482758621,0.5,0.0925925925925926,0.55,0.353831386166765,-0.24953097166043,0.0543397422516014,0.0613850236838781,0.0532491771943772,-0.0231047195981879,-0.114137314815048
"489",489,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.037037037037037,0.55,0.202889865781653,0.0801935664129044,0.0608638209292501,0.0645442198256293,0.0551528237699813,0.00297013208936683,0.0411363294377306
"490",490,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0377358490566038,0.523809523809524,0.276474976281767,-0.0492082295342925,0.0631025351369882,0.0626873964512558,0.0669564962515608,-0.00185691432204877,-0.0239188249578187
"491",491,0.254901960784314,0.304347826086957,0.45,0.428571428571429,0.0784313725490196,0.434782608695652,0.113965147804076,0.042133889682743,0.067726836697121,0.0583860468450086,0.0885466893021492,0.00330461879864651,0.0150144636721113
"492",492,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0555555555555556,0.6,0.461572941080008,-0.317522181975583,0.0580614911151331,0.0631872298238068,0.0543351381138237,-0.0176401212208657,-0.172873187964484
"493",493,0.321428571428571,0.111111111111111,0.45,0.428571428571429,0.107142857142857,0.444444444444444,0.362032243993879,-0.222479380875868,0.0603047826931147,0.0697252843898855,0.0294304410216706,-0.0238370765224144,-0.0750426483113047
"494",494,0.333333333333333,0.0588235294117647,0.45,0.428571428571429,0.0701754385964912,0.588235294117647,0.528743781183045,-0.344396618689181,0.0549041312274218,0.0693656115185192,0.0141100250518317,-0.0241681837676618,-0.178418062520092
"495",495,0.296296296296296,0.2,0.431034482758621,0.5,0.0925925925925926,0.55,0.375140034061511,-0.195976198037405,0.0586906769858579,0.0634919045025546,0.0545187268759162,-0.0181459442627227,-0.0896409646578501
"496",496,0.333333333333333,0.0588235294117647,0.440677966101695,0.466666666666667,0.105263157894737,0.529411764705882,0.479828241612253,-0.326484021114667,0.0547074623648722,0.0692584730265916,0.0140988779692357,-0.0343667390647018,-0.138477742701887
"497",497,0.24,0.333333333333333,0.440677966101695,0.466666666666667,0.06,0.5,0.200932576888934,-0.0777336042695782,0.06827400143935,0.0551873239449449,0.097576318421886,-0.00466401625617469,-0.0342027858786144
"498",498,0.269230769230769,0.272727272727273,0.467741935483871,0.333333333333333,0.0769230769230769,0.363636363636364,0.239905050325315,-0.104196623195336,0.063567123967077,0.0598378156739652,0.0772983624782563,-0.00801512486117971,-0.0298745563007607
"499",499,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0566037735849057,0.476190476190476,0.419905505068043,-0.229138140656797,0.0571832056535598,0.0599494869958042,0.0648514739250006,-0.0129700834334036,-0.0961433168793568
"500",500,0.254901960784314,0.304347826086957,0.45,0.428571428571429,0.0588235294117647,0.478260869565217,0.360328220489143,-0.191580594403356,0.0594510402649534,0.054938468427656,0.0846800473117016,-0.0112694467296092,-0.0803560549415612
"501",501,0.296296296296296,0.2,0.484375,0.2,0.0555555555555556,0.35,0.235343408806271,-0.0293750025675061,0.0635965231886617,0.0658674936334796,0.0559501929550122,-0.00163194458708367,-0.00864930631154347
"502",502,0.309090909090909,0.157894736842105,0.365384615384615,0.636363636363636,0.181818181818182,0.631578947368421,0.232394699772462,0.0455834010891486,0.0592102208674031,0.0664960461892228,0.0426339298996659,0.00828789110711793,0.0205016253702391
"503",503,0.269230769230769,0.272727272727273,0.431034482758621,0.5,0.0961538461538462,0.5,0.228192452988026,0.0247738559737191,0.0609795009058174,0.0586992531554965,0.0762274760005912,0.00238210153593453,0.010004826450925
"504",504,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0545454545454545,0.631578947368421,0.223914965160564,0.053263735785142,0.0609197723275987,0.0673596202478641,0.0430125285405126,0.00290529467918956,0.0307349595009001
"505",505,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0740740740740741,0.45,0.281180372393488,-0.194849035237855,0.0625735564935262,0.0653721359598385,0.0556517037518051,-0.0144332618694707,-0.0732488039875639
"506",506,0.269230769230769,0.272727272727273,0.459016393442623,0.384615384615385,0.0769230769230769,0.409090909090909,0.321221132667282,-0.117429099053087,0.061756414998368,0.0590410978697021,0.0765490014996007,-0.00903300761946823,-0.0390061692658855
"507",507,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.148148148148148,0.45,0.220488516100686,-0.0288026348860664,0.0645823103419407,0.0663448476209317,0.056237833621432,-0.00426705702015798,-0.00869412867857189
"508",508,0.283018867924528,0.238095238095238,0.421052631578947,0.529411764705882,0.0377358490566038,0.714285714285714,0.308132666794382,-0.0741851930577864,0.0602699269804077,0.0613772101071432,0.0659491687445025,-0.00279944124746364,-0.0501899823652409
"509",509,0.283018867924528,0.238095238095238,0.377358490566038,0.619047619047619,0.150943396226415,0.619047619047619,0.364001034512525,-0.224171049399022,0.0580417749416425,0.0603466071389865,0.0651567969392664,-0.0338371395319279,-0.104935414857943
"510",510,0.283018867924528,0.238095238095238,0.410714285714286,0.555555555555556,0.0943396226415094,0.619047619047619,0.283581491718421,-0.0809235363627494,0.0622343663289142,0.0622858361739967,0.0666477594716036,-0.00763429588327825,-0.0424612266269952
"511",511,0.296296296296296,0.2,0.377358490566038,0.619047619047619,0.12962962962963,0.7,0.270653258911151,-0.024409116020122,0.0636284717783221,0.0658829643023935,0.0559595151637573,-0.00316414466927507,-0.0139222365448103
"512",512,0.24,0.333333333333333,0.459016393442623,0.384615384615385,0.06,0.416666666666667,0.226725797782187,0.0470718699685133,0.0574565766124197,0.0509443896614972,0.0919906567661184,0.0028243121981108,0.0167889669554364
"513",513,0.24,0.333333333333333,0.45,0.428571428571429,0.08,0.416666666666667,0.25216117275676,-0.10523231649108,0.0634372205604823,0.0532901863414201,0.0950788089013962,-0.00841858531928637,-0.0354282132186635
"514",514,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0754716981132075,0.523809523809524,0.25465120164276,-0.135569472013675,0.0693698573154288,0.0655862654364598,0.0691852711745141,-0.010231658265183,-0.0607809223134085
"515",515,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0566037735849057,0.476190476190476,0.275570071785273,-0.0686953353638313,0.0621901397282897,0.062265379730683,0.0666320316797983,-0.00388841520927347,-0.0288236492496938
"516",516,0.321428571428571,0.111111111111111,0.431034482758621,0.5,0.107142857142857,0.555555555555556,0.315445769529124,-0.0639260379931039,0.061992427215136,0.0706118209082624,0.0296726889875948,-0.00684921835640399,-0.0286652471953204
"517",517,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0925925925925926,0.5,0.211868087522085,-0.106371395665384,0.0691721342899926,0.0685674072840577,0.0575770882615192,-0.00984920330235033,-0.0433364945303415
"518",518,0.254901960784314,0.304347826086957,0.431034482758621,0.5,0.0588235294117647,0.565217391304348,0.203205969365263,0.0264533748282192,0.0618264563103297,0.0559280327744106,0.0857898961946603,0.00155608087224819,0.013395826639354
"519",519,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0566037735849057,0.571428571428571,0.349451563362855,-0.28079693822248,0.0607877240803888,0.061616710472854,0.0661333069073028,-0.01589416631448,-0.144561226955508
"520",520,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0377358490566038,0.619047619047619,0.524060623845788,-0.381190030322627,0.0566967274517004,0.0597244727822061,0.0646784733378283,-0.0143845294461368,-0.221590251229775
"521",521,0.224489795918367,0.36,0.45,0.428571428571429,0.0612244897959184,0.44,0.24595377312707,-0.0419314093883251,0.0636151282511175,0.0499115340707717,0.103045692534663,-0.00256722914622398,-0.015882590984639
"522",522,0.24,0.333333333333333,0.45,0.428571428571429,0.06,0.458333333333333,0.260343716182599,-0.142243625987293,0.0655867119939144,0.0541332844947053,0.0961887155632139,-0.00853461755923757,-0.0566603776849383
"523",523,0.321428571428571,0.111111111111111,0.4,0.578947368421053,0.178571428571429,0.5,0.301131237896942,-0.0550887102332586,0.0616454630960825,0.0704295571921221,0.0296228850442924,-0.00983726968451047,-0.0177070854321188
"524",524,0.24,0.333333333333333,0.440677966101695,0.466666666666667,0.08,0.458333333333333,0.281226327423343,-0.112243242307715,0.0651775960259998,0.0539728163431865,0.0959774653431936,-0.00897945938461721,-0.0424653600064189
"525",525,0.254901960784314,0.304347826086957,0.431034482758621,0.5,0.0784313725490196,0.521739130434783,0.325808052208107,-0.183737292791827,0.0617015309181616,0.0558759906429556,0.0857315281848876,-0.0144107680621041,-0.081452167307545
"526",526,0.296296296296296,0.2,0.45,0.428571428571429,0.0740740740740741,0.5,0.231208116784718,0.0141520505565378,0.0616989263152047,0.0649486082218486,0.0553964973347541,0.00104830004122502,0.00602772523704387
"527",527,0.309090909090909,0.157894736842105,0.410714285714286,0.555555555555556,0.181818181818182,0.421052631578947,0.260247670294156,0.00272613657154736,0.0610270045240974,0.0674137882242624,0.0430362762689634,0.000495661194826792,0.000652185782666831
"528",528,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0740740740740741,0.45,0.381141004777907,-0.21865851981405,0.0578064308317097,0.0630637203593876,0.0542607146344173,-0.0161969273936334,-0.0821994065226893
"529",529,0.296296296296296,0.2,0.45,0.428571428571429,0.0555555555555556,0.55,0.419457290427337,-0.305080483926588,0.0576276556078452,0.0629771508948886,0.0542085502048438,-0.0169489157736993,-0.150845350385924
"530",530,0.269230769230769,0.272727272727273,0.467741935483871,0.333333333333333,0.0576923076923077,0.409090909090909,0.185095700672082,0.117525471524888,0.0613259258169412,0.0588516812371497,0.0763708437725063,0.00678031566489738,0.0412982863225568
"531",531,0.254901960784314,0.304347826086957,0.45,0.428571428571429,0.0784313725490196,0.434782608695652,0.255817796235589,-0.0977335203673059,0.0635233839649057,0.0566349485625981,0.0865827397327676,-0.00766537414645536,-0.0348274607958515
"532",532,0.309090909090909,0.157894736842105,0.377358490566038,0.619047619047619,0.181818181818182,0.578947368421053,0.267027830965046,-0.0144651259269253,0.0630257262478964,0.0684234356500956,0.0434789147888794,-0.00263002289580461,-0.00574452369346796
"533",533,0.283018867924528,0.238095238095238,0.4,0.578947368421053,0.150943396226415,0.523809523809524,0.264570382723331,-0.0518369341839039,0.0650483144343564,0.0635873915522889,0.0676484511216158,-0.00782444289568361,-0.0193282369149327
"534",534,0.283018867924528,0.238095238095238,0.4,0.578947368421053,0.113207547169811,0.619047619047619,0.278310899028359,-0.0912520473660723,0.0615751977001054,0.0619809462322211,0.0664133469955799,-0.0103304204565365,-0.0461589421986511
"535",535,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0754716981132075,0.523809523809524,0.332606456060319,-0.211328140124276,0.064368510777442,0.0632729571445866,0.067406700450448,-0.015949293594285,-0.0947463988517642
"536",536,0.24,0.333333333333333,0.440677966101695,0.466666666666667,0.04,0.541666666666667,0.146547095290516,0.00526685497055213,0.068487520086745,0.0552710726747658,0.097686570440331,0.000210674198822085,0.00264220557689365
"537",537,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0727272727272727,0.578947368421053,0.34953223833016,-0.145857852560959,0.0605667781765648,0.0671813064627675,0.0429343541720189,-0.0106078438226152,-0.0738361760810979
"538",538,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0925925925925926,0.5,0.327165247938671,-0.172030714367456,0.0600672547103173,0.0641584934955463,0.0549203954640339,-0.0159287698488385,-0.0700865873348894
"539",539,0.224489795918367,0.36,0.440677966101695,0.466666666666667,0.0408163265306122,0.52,0.226369138961855,-0.0555775197650292,0.0657096452941578,0.0506799771106916,0.104222339780644,-0.00226847019449099,-0.0266318400833242
"540",540,0.269230769230769,0.272727272727273,0.431034482758621,0.5,0.115384615384615,0.454545454545455,0.156524440698716,0.120845750858813,0.0636638782462241,0.0598803878698108,0.0773384041870918,0.0139437404837092,0.0409861462702967
"541",541,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0727272727272727,0.578947368421053,0.378039712622632,-0.179387492785843,0.058045700061328,0.0659077924967837,0.0423760341856829,-0.0130463631116976,-0.0908095537643165
"542",542,0.333333333333333,0.0588235294117647,0.421052631578947,0.529411764705882,0.12280701754386,0.588235294117647,0.346618554127341,-0.190472379478219,0.054668318447721,0.0692371487549334,0.0140966593136135,-0.0233913448482024,-0.0886512313154561
"543",543,0.269230769230769,0.272727272727273,0.410714285714286,0.555555555555556,0.0384615384615385,0.727272727272727,0.400687365265711,-0.235158186064156,0.0616936128982443,0.0590134647424694,0.0765230108826525,-0.00904454561785216,-0.161979589701534
"544",544,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0377358490566038,0.523809523809524,0.375667369640671,-0.270571849863071,0.0600599997633525,0.0612801109822945,0.0658745147688975,-0.0102102584853989,-0.131517853347639
"545",545,0.309090909090909,0.157894736842105,0.421052631578947,0.529411764705882,0.0909090909090909,0.631578947368421,0.214646659447744,0.017418081974753,0.0663801246468299,0.0701178985002141,0.0442217825552287,0.00158346199770482,0.00941743188108657
"546",546,0.321428571428571,0.111111111111111,0.421052631578947,0.529411764705882,0.107142857142857,0.611111111111111,0.387086224853934,-0.191262251050084,0.0584154830782009,0.0687328164377065,0.0291592470689382,-0.0204923840410805,-0.0963901027117489
"547",547,0.283018867924528,0.238095238095238,0.431034482758621,0.5,0.0754716981132075,0.571428571428571,0.189303569427883,0.060904800294035,0.0586282743141988,0.0606178848541793,0.0653653668925357,0.0045965887014366,0.0302061543237263
"548",548,0.333333333333333,0.0588235294117647,0.440677966101695,0.466666666666667,0.12280701754386,0.470588235294118,0.291465978663333,-0.0444838801018254,0.0626198754768649,0.0735688859579393,0.0145473491778942,-0.00546293264408382,-0.0154706579920693
"549",549,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0377358490566038,0.523809523809524,0.253047190219961,-0.0417898273092974,0.0619511397851677,0.0621548333916157,0.0665470389086193,-0.00157697461544518,-0.0203129349275201
"550",550,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.111111111111111,0.55,0.289180488277493,-0.041745189525994,0.06353098567775,0.0658357579874456,0.0559310699087731,-0.00463835439177712,-0.0183214998475196
"551",551,0.296296296296296,0.2,0.476190476190476,0.272727272727273,0.0740740740740741,0.35,0.216725797251426,0.125460003424319,0.0619471505252687,0.0650688074109556,0.0554689261313426,0.0092933335869866,0.0346176676115251
"552",552,0.269230769230769,0.272727272727273,0.410714285714286,0.555555555555556,0.0961538461538462,0.590909090909091,0.359616361684463,-0.260500829808469,0.0624392015198161,0.0593415261480999,0.0768315723515527,-0.0250481567123528,-0.128884151810833
"553",553,0.321428571428571,0.111111111111111,0.459016393442623,0.384615384615385,0.0714285714285714,0.5,0.316237605935445,-0.0893683243842982,0.0598039626321843,0.0694621986112413,0.0293585522800125,-0.00638345174173559,-0.0383007104504135
"554",554,0.321428571428571,0.111111111111111,0.45,0.428571428571429,0.0714285714285714,0.555555555555556,0.306292590027651,-0.064672274990128,0.0601306789339279,0.0696338259467763,0.0294054498099715,-0.00461944821358057,-0.0313095934476016
"555",555,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.037037037037037,0.65,0.513659480539594,-0.317288823114592,0.0575759385477034,0.0629521076136936,0.0541934597975536,-0.0117514378931331,-0.194486297131352
"556",556,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.12962962962963,0.4,0.296645124094274,-0.0865764849476678,0.0622856850606478,0.0652327381436862,0.0555677063792274,-0.0112228776784014,-0.0234077163006657
"557",557,0.321428571428571,0.111111111111111,0.459016393442623,0.384615384615385,0.0357142857142857,0.611111111111111,0.558135318754239,-0.39912754756128,0.0561891358697198,0.0675632940192407,0.0288396726113685,-0.0142545552700457,-0.229656723795181
"558",558,0.24,0.333333333333333,0.352941176470588,0.652173913043478,0.16,0.625,0.334141165285662,-0.210896568734193,0.0595399229991086,0.0517615436468314,0.0930664089172995,-0.0337434509974709,-0.0980669044613997
"559",559,0.283018867924528,0.238095238095238,0.377358490566038,0.619047619047619,0.150943396226415,0.619047619047619,0.233644359592362,-0.0134767839235101,0.0640080136455619,0.063106213848948,0.0672785010465471,-0.00203423153562417,-0.00630853946464402
"560",560,0.283018867924528,0.238095238095238,0.421052631578947,0.529411764705882,0.0754716981132075,0.619047619047619,0.390652937604526,-0.221354016872587,0.0583306902724852,0.0604802411964171,0.0652595405394684,-0.0167059635375537,-0.120322713574048
"561",561,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0555555555555556,0.5,0.30285604422557,-0.100584012910091,0.0624692104716403,0.0653216078215316,0.0556212568554607,-0.00558800071722728,-0.0447040057378183
"562",562,0.333333333333333,0.0588235294117647,0.410714285714286,0.555555555555556,0.105263157894737,0.705882352941177,0.45405599070111,-0.231961855802848,0.0505216398608681,0.06697817961999,0.0138616278596888,-0.0244170374529314,-0.139320743113785
"563",563,0.321428571428571,0.111111111111111,0.45,0.428571428571429,0.0535714285714286,0.611111111111111,0.4044509671552,-0.173750189560614,0.0581977521815326,0.0686184402236658,0.0291279935281904,-0.00930804586931863,-0.0968726255288346
"564",564,0.269230769230769,0.272727272727273,0.440677966101695,0.466666666666667,0.0576923076923077,0.545454545454545,0.216215087448202,-0.00915277281607463,0.0664701610047943,0.0611151613625071,0.0784997828684189,-0.000528044585542767,-0.00446437695049794
"565",565,0.309090909090909,0.157894736842105,0.410714285714286,0.555555555555556,0.0909090909090909,0.684210526315789,0.492560767375552,-0.311084352673704,0.0488964536392555,0.0612860820363595,0.0403498347170971,-0.0282803956976094,-0.184566792973872
"566",566,0.269230769230769,0.272727272727273,0.431034482758621,0.5,0.115384615384615,0.454545454545455,0.205825034458506,-0.102683520676379,0.0662095922754665,0.0610005102786072,0.0783919466333361,-0.0118480985395822,-0.0348262290405902
"567",567,0.269230769230769,0.272727272727273,0.45,0.428571428571429,0.0576923076923077,0.5,0.169390073171693,0.129693250642152,0.0594411665170157,0.0580223810475826,0.0755908371022298,0.00748230292166264,0.0573643223994136
"568",568,0.283018867924528,0.238095238095238,0.45,0.428571428571429,0.132075471698113,0.333333333333333,0.255841435741498,-0.0663090823715843,0.0648320833352359,0.0634873766481512,0.0675715553697203,-0.00875780333209604,-0.0133452241250987
"569",569,0.224489795918367,0.36,0.467741935483871,0.333333333333333,0.0612244897959184,0.36,0.103051098755875,0.103693483353883,0.0663503828550829,0.0509150529343734,0.104582290103782,0.00634858061350306,0.0309810733938949
"570",570,0.333333333333333,0.0588235294117647,0.459016393442623,0.384615384615385,0.0526315789473684,0.588235294117647,0.396629548039683,-0.204935563840278,0.0587111846644325,0.07143956444956,0.0143258067396882,-0.010786082307383,-0.109764249363369
"571",571,0.321428571428571,0.111111111111111,0.476190476190476,0.272727272727273,0.0892857142857143,0.333333333333333,0.257857306281782,-0.0734568420903386,0.0627365306768587,0.0710027058865029,0.0297794991290004,-0.00655864661520881,-0.0179269674149041
"572",572,0.309090909090909,0.157894736842105,0.431034482758621,0.5,0.0545454545454545,0.684210526315789,0.543513996638802,-0.39569955427204,0.0579061282367845,0.0658372882681604,0.0423451244972044,-0.0215836120512022,-0.249158188240194
"573",573,0.296296296296296,0.2,0.431034482758621,0.5,0.0555555555555556,0.65,0.396451573865582,-0.183544805304933,0.059802175587654,0.0640301325448353,0.05484304860955,-0.0101969336280518,-0.109107189820154
"574",574,0.283018867924528,0.238095238095238,0.377358490566038,0.619047619047619,0.188679245283019,0.523809523809524,0.221193878416342,0.00825289431679993,0.064466374754386,0.0633182228640525,0.0674415026788102,0.00155714987109433,0.00276579477103897
"575",575,0.283018867924528,0.238095238095238,0.410714285714286,0.555555555555556,0.0943396226415094,0.619047619047619,0.1817034511378,0.00729068786959219,0.0654724377773334,0.0637835643306865,0.0677992771752561,0.000687800742414358,0.00382548222447605
"576",576,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0535714285714286,0.5,0.29221042857951,-0.00501526071468139,0.0593461116637357,0.0692216849259199,0.0292928314102702,-0.000268674681143646,-0.00223895567619705
"577",577,0.24,0.333333333333333,0.431034482758621,0.5,0.04,0.583333333333333,0.289693261357809,-0.137018972534474,0.0628181077285938,0.0530473508143174,0.0947591251632606,-0.00548075890137895,-0.074446975077064
"578",578,0.24,0.333333333333333,0.459016393442623,0.384615384615385,0.08,0.375,0.125618704719687,0.0431691287309868,0.0670971469558457,0.0547257245980968,0.0969686404330764,0.00345353029847894,0.0127348929756411
"579",579,0.296296296296296,0.2,0.4,0.578947368421053,0.148148148148148,0.55,0.200761277331944,0.0625642019658722,0.0610908322567266,0.0646541469655877,0.0552190629061914,0.0092687706616107,0.025141540419619
"580",580,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.148148148148148,0.35,0.211926880973088,0.0115952468608765,0.0654928657869997,0.0667857716794868,0.0565035225930906,0.00171781434975949,0.0023405220515473
"581",581,0.269230769230769,0.272727272727273,0.484375,0.2,0.0576923076923077,0.318181818181818,0.202380978272193,0.0450399453845195,0.0604409788277074,0.0584623016988938,0.0760046089145747,0.00259845838756843,0.0117324333256878
"582",582,0.269230769230769,0.272727272727273,0.45,0.428571428571429,0.0576923076923077,0.5,0.359575482450535,-0.220736471967136,0.0619749219063293,0.0591372416161217,0.0766394304714689,-0.0127347964596424,-0.0976334395239254
"583",583,0.269230769230769,0.272727272727273,0.377358490566038,0.619047619047619,0.153846153846154,0.590909090909091,0.292079105342054,-0.158199053394718,0.0611940121393109,0.0587936387922233,0.0763162513646288,-0.0243383159068797,-0.0691429429172719
"584",584,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0909090909090909,0.526315789473684,0.234824909206686,-0.109731281307502,0.0689218586841518,0.0714018467344169,0.0447846770186769,-0.00997557102795475,-0.0477777349233622
"585",585,0.24,0.333333333333333,0.431034482758621,0.5,0.04,0.583333333333333,0.22624261397478,-0.0328954824417159,0.0629772864381202,0.0531097857112221,0.094841318331084,-0.00131581929766864,-0.0178732121266656
"586",586,0.333333333333333,0.0588235294117647,0.421052631578947,0.529411764705882,0.12280701754386,0.588235294117647,0.323056926642259,-0.0600460965858172,0.0633326999022713,0.073957208404905,0.0145877516729483,-0.00737408203685475,-0.0279471512489201
"587",587,0.269230769230769,0.272727272727273,0.467741935483871,0.333333333333333,0.0384615384615385,0.454545454545455,0.269569621498555,-0.126799679888906,0.064589660126148,0.0602877348920798,0.0777215385436063,-0.00487691076495791,-0.0527593073663629
"588",588,0.283018867924528,0.238095238095238,0.410714285714286,0.555555555555556,0.0943396226415094,0.619047619047619,0.347909076660765,-0.233156667296396,0.0584257326194682,0.0605242018073615,0.0652933393443715,-0.0219959120090939,-0.122339167745818
"589",589,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0727272727272727,0.578947368421053,0.171326618093116,0.134127404821311,0.0578263740217677,0.065797000699895,0.0423274620646247,0.00975472035064077,0.0678979877038022
"590",590,0.333333333333333,0.0588235294117647,0.476190476190476,0.272727272727273,0.0350877192982456,0.529411764705882,0.324235781007838,-0.0510007192358257,0.0591391619959254,0.0716727119101235,0.0143500642586545,-0.00178949892055529,-0.0252108818513524
"591",591,0.321428571428571,0.111111111111111,0.421052631578947,0.529411764705882,0.0892857142857143,0.666666666666667,0.322622945669051,-0.19691283559443,0.0617465063300287,0.0704826362118205,0.0296373889979239,-0.0175815031780741,-0.113693720551546
"592",592,0.24,0.333333333333333,0.421052631578947,0.529411764705882,0.06,0.583333333333333,0.394565653681166,-0.289313950362701,0.0623973197423105,0.0528823045300465,0.0945418480055457,-0.0173588370217621,-0.151407634023147
"593",593,0.269230769230769,0.272727272727273,0.45,0.428571428571429,0.0961538461538462,0.409090909090909,0.261415369594919,-0.0439934729255111,0.0627362347406655,0.0594722217262396,0.0769544993977624,-0.00423014162745299,-0.0137671882057106
"594",594,0.296296296296296,0.2,0.4,0.578947368421053,0.12962962962963,0.6,0.32499777598287,-0.213310964101761,0.0554278029766005,0.0619119022539028,0.0535666600414633,-0.0276514212724505,-0.100335157188606
"595",595,0.254901960784314,0.304347826086957,0.467741935483871,0.333333333333333,0.0784313725490196,0.347826086956522,0.255298390696749,-0.0865886467568499,0.062336705562606,0.056140595314347,0.0860282963535595,-0.00679126641230195,-0.0233265237639937
"596",596,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.037037037037037,0.55,0.460239578610738,-0.37801968491509,0.0582291043637376,0.0632683942539832,0.0543840456151733,-0.0140007290709293,-0.19391009763237
"597",597,0.191489361702128,0.407407407407407,0.421052631578947,0.529411764705882,0.106382978723404,0.444444444444444,0.105495252184201,0.121679560831618,0.0655191122443753,0.0431702950105528,0.118311154765623,0.0129446341310232,0.0411351706830294
"598",598,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.0740740740740741,0.65,0.270871403178032,-0.132755742149607,0.0646332975729145,0.0663695374923036,0.0562527110734737,-0.00983375867774869,-0.076457473719496
"599",599,0.269230769230769,0.272727272727273,0.410714285714286,0.555555555555556,0.115384615384615,0.545454545454545,0.170129721008862,-0.0152737012091493,0.0644388042775944,0.0602213578306653,0.0776591069280007,-0.00176235013951723,-0.00656875961092786
"600",600,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0909090909090909,0.526315789473684,0.469849162071158,-0.334756125572824,0.054965821620776,0.0643520024624051,0.0416939618300296,-0.0304323750520749,-0.145755059459938
"601",601,0.309090909090909,0.157894736842105,0.410714285714286,0.555555555555556,0.163636363636364,0.473684210526316,0.23923849713144,0.0850053834401433,0.0562541619070097,0.065002803140711,0.0419792787056388,0.0139099718356598,0.0263557361096712
"602",602,0.333333333333333,0.0588235294117647,0.45,0.428571428571429,0.105263157894737,0.470588235294118,0.252441506990611,0.0356002167050307,0.0604715922633551,0.0723985744976246,0.0144255856709,0.00374739123210849,0.0130056519232001
"603",603,0.309090909090909,0.157894736842105,0.410714285714286,0.555555555555556,0.109090909090909,0.631578947368421,0.233116981563404,0.0361910624151104,0.063216030500639,0.0685195671908793,0.0435210597216955,0.00394811589983022,0.01890939720445
"604",604,0.321428571428571,0.111111111111111,0.421052631578947,0.529411764705882,0.0892857142857143,0.666666666666667,0.316677769306041,-0.101787991890193,0.0648904206979319,0.0721341658209457,0.030088672932856,-0.0090882135616244,-0.0587704476985044
"605",605,0.24,0.333333333333333,0.45,0.428571428571429,0.04,0.5,0.278682291996317,-0.277695096051844,0.0628081775879523,0.0530434559008013,0.0947539976577124,-0.0111078038420738,-0.127739744183848
"606",606,0.254901960784314,0.304347826086957,0.440677966101695,0.466666666666667,0.0588235294117647,0.521739130434783,0.341474394260592,-0.205000012540738,0.0563886904332781,0.0536627372913717,0.0832492472013255,-0.0120588242671022,-0.0948977040150217
"607",607,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.0555555555555556,0.7,0.344039732622546,-0.104331238463271,0.0592165038187626,0.0637465289765716,0.0546721567315752,-0.00579617991462618,-0.0672356870096637
"608",608,0.224489795918367,0.36,0.459016393442623,0.384615384615385,0.0816326530612245,0.36,0.242398289911107,-0.0976925703805054,0.0644469137567509,0.0502167021688944,0.10351296881093,-0.00797490370453105,-0.0271944216324509
